,expr,arity,inputs,outputs,len_expr
1352,"C(C(S(), S()), R(R(S(), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 4, 6, 8, 10, 12, 14, 16, 18, 20]",66
1372,"C(R(S(), R(S(), P(3, 2), S()), Z()), R(S(), P(2, 1), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[5, 3, 5, 7, 9, 11, 13, 15, 17, 19]",66
1422,"C(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), R(S(), P(2, 1), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 4, 6, 8, 10, 12, 14, 16, 18, 20]",66
1444,"R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 1, 0, 0, 1, 2, 3, 4, 5, 6]",66
1491,"C(R(S(), R(P(1, 1), P(3, 1), S()), Z()), R(P(1, 1), P(2, 1), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 1, 2, 1, 2, 3, 4, 5, 6, 7]",66
26,"R(C(C(S(), S()), C(S(), S())), C(C(S(), S()), C(S(), P(2, 1))), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 7, 8, 9, 10, 11, 12, 13, 14, 15]",68
413,"R(C(C(S(), S()), C(S(), S())), P(2, 1), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[7, 4, 5, 6, 7, 8, 9, 10, 11, 12]",68
760,"R(C(S(), C(S(), S())), C(C(S(), S()), C(S(), P(2, 1))), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 6, 7, 8, 9, 10, 11, 12, 13, 14]",68
977,"C(C(C(S(), S()), C(S(), S())), C(C(S(), S()), R(S(), P(2, 1), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[7, 7, 8, 9, 10, 11, 12, 13, 14, 15]",68
1012,"C(C(C(S(), S()), C(S(), S())), R(C(S(), S()), P(2, 1), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[7, 6, 7, 8, 9, 10, 11, 12, 13, 14]",68
1356,"R(C(S(), C(S(), S())), C(S(), P(2, 1)), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[6, 4, 5, 6, 7, 8, 9, 10, 11, 12]",68
62,"R(S(), R(S(), C(S(), P(3, 2)), P(1, 1)), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 5, 7, 10, 14, 19, 25, 32, 40, 49]",69
161,"R(R(S(), P(2, 1), C(S(), Z())), P(2, 1), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 2, 1, 2, 3, 4, 5, 6, 7, 8]",69
190,"R(C(C(S(), S()), R(S(), P(2, 1), Z())), P(2, 1), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 3, 3, 4, 5, 6, 7, 8, 9, 10]",69
223,"R(P(1, 1), C(R(P(1, 1), P(2, 1), Z()), P(2, 2)), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 1, 0, 0, 0, 0, 0, 0, 0, 0]",69
746,"R(C(S(), C(S(), S())), R(P(1, 1), P(3, 1), S()), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[5, 6, 3, 4, 5, 6, 7, 8, 9, 10]",69
885,"R(C(S(), R(S(), P(2, 1), Z())), P(2, 1), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 2, 2, 3, 4, 5, 6, 7, 8, 9]",69
1043,"R(C(S(), S()), R(P(1, 1), P(3, 1), S()), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[5, 6, 2, 3, 4, 5, 6, 7, 8, 9]",69
1285,"C(C(S(), C(S(), S())), R(C(S(), S()), R(P(1, 1), P(3, 1), S()), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[5, 6, 5, 6, 7, 8, 9, 10, 11, 12]",69
1348,"C(C(S(), S()), R(C(S(), S()), R(P(1, 1), P(3, 1), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[5, 6, 4, 5, 6, 7, 8, 9, 10, 11]",69
84,"R(S(), R(S(), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 2, 3, 5, 8, 12, 17, 23, 30, 38]",70
329,"R(C(S(), R(S(), P(2, 1), Z())), R(S(), C(S(), P(3, 2)), P(1, 1)), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 2, 4, 7, 11, 16, 22, 29, 37, 46]",70
827,"R(R(P(1, 1), R(S(), P(3, 2), S()), Z()), P(2, 1), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 0, 2, 4, 6, 8, 10, 12, 14, 16]",70
913,"R(R(P(1, 1), R(S(), P(3, 2), S()), Z()), C(S(), C(S(), P(2, 1))), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 4, 6, 8, 10, 12, 14, 16, 18, 20]",70
957,"R(P(1, 1), R(P(1, 1), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 0, 1, 2, 4, 7, 11, 16, 22, 29]",70
1073,"R(C(S(), S()), C(R(S(), P(2, 1), Z()), R(P(1, 1), P(3, 1), S())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 3, 3, 3, 4, 5, 6, 7, 8, 9]",70
1135,"R(C(S(), S()), R(S(), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 3, 4, 6, 9, 13, 18, 24, 31, 39]",70
1136,"C(R(P(1, 1), R(P(1, 1), P(3, 1), S()), Z()), R(P(1, 1), P(2, 1), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 0, 1, 0, 1, 2, 3, 4, 5, 6]",70
1182,"R(R(S(), P(2, 1), C(S(), Z())), R(S(), C(S(), P(3, 2)), P(1, 1)), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 1, 3, 6, 10, 15, 21, 28, 36, 45]",70
1218,"C(S(), R(R(S(), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 3, 2, 2, 3, 4, 5, 6, 7, 8]",70
1249,"R(R(P(1, 1), P(2, 1), Z()), R(S(), C(S(), P(3, 2)), C(S(), S())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 2, 6, 11, 17, 24, 32, 41, 51, 62]",70
1263,"C(R(R(S(), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), S())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 1, 1, 2, 3, 4, 5, 6, 7, 8]",70
1358,"C(C(S(), S()), R(R(S(), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 3, 3, 3, 4, 5, 6, 7, 8, 9]",70
1381,"C(R(S(), R(S(), P(3, 2), S()), Z()), R(P(1, 1), P(2, 1), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 1, 3, 5, 7, 9, 11, 13, 15, 17]",70
1529,"C(R(S(), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(S(), P(2, 1), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 3, 1, 2, 3, 4, 5, 6, 7, 8]",70
562,"R(R(S(), R(S(), P(3, 2), S()), Z()), R(S(), C(S(), P(3, 2)), S()), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 5, 11, 19, 29, 41, 55, 71, 89, 109]",71
1320,"R(R(S(), R(S(), P(3, 2), S()), Z()), C(S(), R(S(), P(3, 2), S())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 7, 13, 19, 25, 31, 37, 43, 49, 55]",71
1373,"C(R(S(), R(S(), P(3, 2), S()), Z()), R(S(), R(S(), P(3, 2), S()), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 7, 11, 15, 19, 23, 27, 31, 35, 39]",71
22,"R(S(), C(R(P(1, 1), P(2, 1), Z()), P(2, 2)), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 3, 2, 1, 1, 1, 1, 1, 1, 1]",73
32,"R(R(P(1, 1), P(2, 1), C(S(), Z())), P(2, 1), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 1, 0, 1, 2, 3, 4, 5, 6, 7]",73
78,"R(S(), R(S(), C(S(), P(3, 2)), C(S(), S())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 7, 11, 16, 22, 29, 37, 46, 56, 67]",73
114,"R(S(), R(C(S(), S()), C(S(), P(3, 2)), C(S(), S())), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 7, 12, 18, 25, 33, 42, 52, 63, 75]",73
784,"R(C(S(), C(S(), S())), C(R(P(1, 1), P(2, 1), Z()), P(2, 2)), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 3, 3, 3, 3, 3, 3, 3, 3, 3]",73
1054,"R(C(S(), S()), C(S(), R(S(), P(3, 2), S())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[5, 8, 11, 14, 17, 20, 23, 26, 29, 32]",73
1088,"R(C(S(), S()), C(R(P(1, 1), P(2, 1), Z()), P(2, 2)), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 3, 2, 2, 2, 2, 2, 2, 2, 2]",73
1115,"R(C(S(), S()), R(S(), C(S(), P(3, 2)), S()), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[5, 7, 10, 14, 19, 25, 32, 40, 49, 59]",73
1248,"C(C(S(), C(S(), S())), C(R(S(), P(2, 1), Z()), R(P(1, 1), P(2, 1), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 4, 4, 5, 6, 7, 8, 9, 10, 11]",73
1277,"C(C(S(), C(S(), S())), R(C(S(), S()), R(S(), P(3, 2), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[6, 8, 10, 12, 14, 16, 18, 20, 22, 24]",73
1428,"C(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), C(C(S(), S()), C(S(), S())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[10, 12, 14, 16, 18, 20, 22, 24, 26, 28]",73
85,"C(R(C(S(), S()), R(P(1, 1), P(3, 1), S()), Z()), R(P(1, 1), P(2, 1), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 2, 3, 2, 3, 4, 5, 6, 7, 8]",74
98,"R(S(), R(P(1, 1), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 1, 2, 3, 5, 8, 12, 17, 23, 30]",74
104,"R(R(C(S(), S()), P(2, 1), C(S(), Z())), C(S(), R(S(), P(3, 2), S())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 4, 7, 10, 13, 16, 19, 22, 25, 28]",74
198,"R(R(C(S(), S()), P(2, 1), C(S(), Z())), R(S(), C(S(), P(3, 2)), S()), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 3, 6, 10, 15, 21, 28, 36, 45, 55]",74
235,"R(C(S(), S()), R(P(1, 1), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 2, 3, 4, 6, 9, 13, 18, 24, 31]",74
285,"R(C(S(), R(S(), P(2, 1), Z())), C(C(S(), S()), R(S(), P(3, 2), S())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 5, 9, 13, 17, 21, 25, 29, 33, 37]",74
340,"R(C(S(), R(S(), P(2, 1), Z())), R(S(), C(S(), P(3, 2)), C(S(), S())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 4, 8, 13, 19, 26, 34, 43, 53, 64]",74
392,"C(R(S(), P(2, 1), C(S(), Z())), R(P(1, 1), R(P(1, 1), P(3, 1), S()), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 1, 2, 1, 2, 3, 4, 5, 6, 7]",74
430,"R(R(S(), P(2, 1), Z()), R(C(S(), S()), C(S(), P(3, 2)), C(S(), S())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 4, 9, 15, 22, 30, 39, 49, 60, 72]",74
458,"C(R(S(), R(S(), P(3, 2), S()), Z()), C(C(S(), S()), R(S(), P(2, 1), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[7, 7, 9, 11, 13, 15, 17, 19, 21, 23]",74
584,"C(R(P(1, 1), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(S(), P(2, 1), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 2, 0, 1, 2, 3, 4, 5, 6, 7]",74
700,"R(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), P(2, 1), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[6, 2, 4, 6, 8, 10, 12, 14, 16, 18]",74
741,"R(C(C(S(), S()), R(S(), P(2, 1), Z())), C(S(), R(S(), P(3, 2), S())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 5, 8, 11, 14, 17, 20, 23, 26, 29]",74
743,"R(R(P(1, 1), P(2, 1), C(S(), Z())), R(S(), C(S(), P(3, 2)), P(1, 1)), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 0, 2, 5, 9, 14, 20, 27, 35, 44]",74
780,"R(C(C(S(), S()), R(S(), P(2, 1), Z())), R(S(), C(S(), P(3, 2)), S()), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 4, 7, 11, 16, 22, 29, 37, 46, 56]",74
952,"R(P(1, 1), R(S(), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 1, 2, 4, 7, 11, 16, 22, 29, 37]",74
1074,"C(R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), S())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 0, 0, 1, 2, 3, 4, 5, 6, 7]",74
1089,"C(R(P(1, 1), R(S(), P(3, 2), S()), Z()), R(P(1, 1), P(2, 1), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 0, 2, 4, 6, 8, 10, 12, 14, 16]",74
1171,"R(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), C(S(), C(S(), P(2, 1))), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 6, 8, 10, 12, 14, 16, 18, 20, 22]",74
1187,"R(R(S(), P(2, 1), C(S(), Z())), R(S(), C(S(), P(3, 2)), C(S(), S())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 3, 7, 12, 18, 25, 33, 42, 52, 63]",74
1253,"R(R(S(), R(S(), P(3, 2), S()), Z()), P(2, 1), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[7, 1, 3, 5, 7, 9, 11, 13, 15, 17]",74
1288,"C(C(S(), C(S(), S())), R(R(S(), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 5, 7, 9, 11, 13, 15, 17, 19, 21]",74
1334,"R(R(S(), R(S(), P(3, 2), S()), Z()), C(C(S(), S()), C(S(), P(2, 1))), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 7, 9, 11, 13, 15, 17, 19, 21, 23]",74
1392,"C(R(S(), R(S(), P(3, 2), S()), Z()), R(C(S(), S()), P(2, 1), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[7, 5, 7, 9, 11, 13, 15, 17, 19, 21]",74
1427,"C(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), C(S(), R(S(), P(2, 1), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[6, 6, 8, 10, 12, 14, 16, 18, 20, 22]",74
1439,"C(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), R(S(), P(2, 1), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[6, 4, 6, 8, 10, 12, 14, 16, 18, 20]",74
1446,"R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 2, 0, 0, 1, 2, 3, 4, 5, 6]",74
1533,"C(R(S(), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(P(1, 1), P(2, 1), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 2, 3, 1, 2, 3, 4, 5, 6, 7]",74
251,"R(R(P(1, 1), R(S(), P(3, 2), S()), Z()), C(S(), R(S(), P(3, 2), S())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 6, 12, 18, 24, 30, 36, 42, 48, 54]",75
333,"R(R(P(1, 1), R(S(), P(3, 2), S()), Z()), R(S(), C(S(), P(3, 2)), S()), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 4, 10, 18, 28, 40, 54, 70, 88, 108]",75
579,"R(R(S(), R(S(), P(3, 2), S()), Z()), R(S(), C(S(), P(3, 2)), P(1, 1)), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 3, 7, 13, 21, 31, 43, 57, 73, 91]",75
1377,"C(R(S(), R(S(), P(3, 2), S()), Z()), R(S(), R(P(1, 1), P(3, 1), S()), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 5, 3, 5, 7, 9, 11, 13, 15, 17]",75
1382,"C(R(S(), R(S(), P(3, 2), S()), Z()), R(P(1, 1), R(S(), P(3, 2), S()), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 5, 9, 13, 17, 21, 25, 29, 33, 37]",75
27,"R(C(C(S(), S()), C(S(), S())), C(C(S(), S()), C(S(), P(2, 1))), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[5, 7, 8, 9, 10, 11, 12, 13, 14, 15]",76
433,"R(C(C(S(), S()), C(S(), S())), C(S(), P(2, 1)), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[7, 5, 6, 7, 8, 9, 10, 11, 12, 13]",76
2,"R(C(C(S(), S()), C(S(), S())), R(P(1, 1), P(3, 1), S()), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[6, 7, 4, 5, 6, 7, 8, 9, 10, 11]",77
193,"R(C(C(S(), S()), R(S(), P(2, 1), Z())), P(2, 1), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[5, 3, 3, 4, 5, 6, 7, 8, 9, 10]",77
226,"R(P(1, 1), C(R(P(1, 1), P(2, 1), Z()), P(2, 2)), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 2, 1, 0, 0, 0, 0, 0, 0, 0]",77
749,"R(C(S(), C(S(), S())), R(P(1, 1), P(3, 1), S()), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[6, 7, 3, 4, 5, 6, 7, 8, 9, 10]",77
1018,"C(C(C(S(), S()), C(S(), S())), R(C(S(), S()), R(P(1, 1), P(3, 1), S()), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[6, 7, 6, 7, 8, 9, 10, 11, 12, 13]",77
1125,"R(C(S(), S()), R(S(), C(S(), P(3, 2)), P(1, 1)), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[5, 6, 8, 11, 15, 20, 26, 33, 41, 50]",77
1138,"R(R(C(S(), S()), P(2, 1), C(S(), Z())), P(2, 1), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 3, 2, 3, 4, 5, 6, 7, 8, 9]",77
1287,"C(C(S(), C(S(), S())), R(C(S(), S()), R(P(1, 1), P(3, 1), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[6, 7, 5, 6, 7, 8, 9, 10, 11, 12]",77
11,"R(S(), C(R(S(), P(2, 1), Z()), R(P(1, 1), P(3, 1), S())), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 4, 2, 2, 3, 4, 5, 6, 7, 8]",78
89,"R(S(), R(S(), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 3, 4, 6, 9, 13, 18, 24, 31, 39]",78
163,"C(R(C(S(), S()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(S(), P(2, 1), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 4, 2, 3, 4, 5, 6, 7, 8, 9]",78
203,"R(R(S(), P(2, 1), C(S(), Z())), R(P(1, 1), P(3, 1), S()), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 3, 2, 1, 2, 3, 4, 5, 6, 7]",78
207,"R(R(C(S(), S()), P(2, 1), C(S(), Z())), R(S(), C(S(), P(3, 2)), P(1, 1)), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 2, 4, 7, 11, 16, 22, 29, 37, 46]",78
265,"R(R(P(1, 1), R(S(), P(3, 2), S()), Z()), C(C(S(), S()), C(S(), P(2, 1))), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 6, 8, 10, 12, 14, 16, 18, 20, 22]",78
589,"C(R(P(1, 1), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(P(1, 1), P(2, 1), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 1, 2, 0, 1, 2, 3, 4, 5, 6]",78
771,"R(C(S(), C(S(), S())), C(R(S(), P(2, 1), Z()), R(P(1, 1), P(3, 1), S())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 4, 4, 4, 5, 6, 7, 8, 9, 10]",78
788,"R(C(C(S(), S()), R(S(), P(2, 1), Z())), R(S(), C(S(), P(3, 2)), P(1, 1)), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 3, 5, 8, 12, 17, 23, 30, 38, 47]",78
822,"R(C(S(), C(S(), S())), R(S(), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 4, 5, 7, 10, 14, 19, 25, 32, 40]",78
833,"R(R(P(1, 1), R(S(), P(3, 2), S()), Z()), P(2, 1), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[6, 0, 2, 4, 6, 8, 10, 12, 14, 16]",78
920,"C(R(S(), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(S(), P(2, 1), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 3, 1, 2, 3, 4, 5, 6, 7, 8]",78
963,"R(P(1, 1), R(P(1, 1), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 0, 1, 2, 4, 7, 11, 16, 22, 29]",78
1028,"C(R(P(1, 1), P(2, 1), C(S(), Z())), R(P(1, 1), R(P(1, 1), P(3, 1), S()), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 0, 1, 0, 1, 2, 3, 4, 5, 6]",78
1280,"R(R(P(1, 1), P(2, 1), Z()), R(C(S(), S()), C(S(), P(3, 2)), C(S(), S())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 3, 8, 14, 21, 29, 38, 48, 59, 71]",78
1290,"C(C(S(), C(S(), S())), R(R(S(), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 4, 4, 4, 5, 6, 7, 8, 9, 10]",78
1364,"C(C(S(), S()), R(R(S(), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 4, 3, 3, 4, 5, 6, 7, 8, 9]",78
1450,"C(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), R(P(1, 1), P(2, 1), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 2, 4, 6, 8, 10, 12, 14, 16, 18]",78
347,"R(R(P(1, 1), R(S(), P(3, 2), S()), Z()), R(S(), C(S(), P(3, 2)), P(1, 1)), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 2, 6, 12, 20, 30, 42, 56, 72, 90]",79
